feature,route,page,page_file,screen_level,archetype,body_grade,issue_priority,layout_status,surface_status,controls_status,state_status,financial_safety_status,responsive_status,copy_boundary_status,shared_component_count,custom_body_count,fixed_size_count,local_font_count,source_file_count,primary_issue,recommended_action,test_scope,source_files
profile,AppRoutePaths.profileEdit,EditProfilePage,flutter_app/lib/features/profile/presentation/phone/pages/edit_profile_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,11,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/edit_profile_page.dart
profile,AppRoutePaths.profileKyc,KYCPage,flutter_app/lib/features/profile/presentation/phone/pages/kyc_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,14,5,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/kyc_page.dart;flutter_app/lib/features/profile/presentation/widgets/kyc_details_privacy.dart;flutter_app/lib/features/profile/presentation/widgets/kyc_status_levels.dart
profile,AppRoutePaths.profile,ProfilePage,flutter_app/lib/features/profile/presentation/phone/pages/profile_page.dart,L1_primaryTabRoot,rootModule,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,27,11,0,0,7,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_arena_stats.dart;flutter_app/lib/features/profile/presentation/phone/pages/profile_home_hero.dart;flutter_app/lib/features/profile/presentation/phone/pages/profile_home_legal_accordion.dart;flutter_app/lib/features/profile/presentation/phone/pages/profile_home_menu_actions.dart;flutter_app/lib/features/profile/presentation/phone/pages/profile_home_vip_prediction.dart;flutter_app/lib/features/profile/presentation/phone/pages/profile_page.dart;flutter_app/lib/features/profile/presentation/widgets/common/profile_icon_registry.dart
profile,AppRoutePaths.profileSecurity,SecurityPage,flutter_app/lib/features/profile/presentation/phone/pages/security_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,14,8,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/security_page.dart;flutter_app/lib/features/profile/presentation/widgets/common/profile_icon_registry.dart;flutter_app/lib/features/profile/presentation/widgets/security_page_common.dart;flutter_app/lib/features/profile/presentation/widgets/security_page_sections.dart
profile,AppRoutePaths.profileSettings,SettingsPage,flutter_app/lib/features/profile/presentation/phone/pages/settings_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,16,4,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/settings_page.dart;flutter_app/lib/features/profile/presentation/widgets/common/profile_icon_registry.dart;flutter_app/lib/features/profile/presentation/widgets/settings_page_common.dart;flutter_app/lib/features/profile/presentation/widgets/settings_page_sections.dart
profile,AppRoutePaths.profileSubAccounts,SubAccountPage,flutter_app/lib/features/profile/presentation/phone/pages/sub_account_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,21,17,0,0,7,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/sub_account_page.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_card_details.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_cards.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_create.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_formatters.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_primitives.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_summary.dart
profile,AppRoutePaths.profileVip,VIPPage,flutter_app/lib/features/profile/presentation/phone/pages/vip_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,29,23,0,0,5,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/phone/pages/vip_page.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_benefits.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_hero.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_overview.dart;flutter_app/lib/features/profile/presentation/widgets/vip_history_widgets.dart
profile,AppRoutePaths.settingsSecurity,ProfileTabletUtilityPage,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart,L2_utilityDetail,detail,B,P2,warn,pass,pass,pass,pass,pass,pass,16,0,0,0,1,partial_shared_body_layout,Complete shared body composition with VitPageContent and section primitives.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart
profile,AppRoutePaths.settingsSecurityBiometric,ProfileTabletUtilityPage,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart,L2_utilityDetail,detail,B,P2,warn,pass,pass,pass,pass,pass,pass,16,0,0,0,1,partial_shared_body_layout,Complete shared body composition with VitPageContent and section primitives.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart
profile,AppRoutePaths.settingsSecurityChangePassword,ProfileTabletUtilityPage,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart,L2_utilityDetail,detail,B,P2,warn,pass,pass,pass,pass,pass,pass,16,0,0,0,1,partial_shared_body_layout,Complete shared body composition with VitPageContent and section primitives.,flutter test test/features/profile --reporter=compact,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart
support,AppRoutePaths.support,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
support,AppRoutePaths.supportAnnouncements,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
support,AppRoutePaths.supportHelp,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
trade,AppRoutePaths.tradeConvert,ConvertPage,flutter_app/lib/features/trade/presentation/phone/pages/convert/convert_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,47,9,0,0,7,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/convert/convert_page.dart;flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_amount_widgets.dart;flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_widgets.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_shell.dart
trade,'/trade/:pairId/futures',FuturesPage,flutter_app/lib/features/trade/presentation/phone/pages/futures/futures_page.dart,L1_instrumentWorkspace,instrument,Tool,P3,pass,pass,pass,pass,pass,pass,pass,36,13,0,0,6,fullscreen_tool_manual_visual_qa_required,"Document fullscreen exception and verify safe close/back controls, safe areas, and nonblank rendering.",flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/futures/futures_page.dart;flutter_app/lib/features/trade/presentation/widgets/futures/futures_page_form_controls.dart;flutter_app/lib/features/trade/presentation/widgets/futures/futures_page_state.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_hero.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_shell.dart
trade,'/trade/:pairId/futures/leverage',LeveragePage,flutter_app/lib/features/trade/presentation/phone/pages/futures/leverage_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,30,10,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/futures/leverage_page.dart;flutter_app/lib/features/trade/presentation/widgets/futures/leverage_controls_presets.dart;flutter_app/lib/features/trade/presentation/widgets/futures/leverage_header_hero_risk.dart;flutter_app/lib/features/trade/presentation/widgets/futures/leverage_impact_confirm.dart
trade,AppRoutePaths.tradeOrdersHistory,OrdersHistoryPage,flutter_app/lib/features/trade/presentation/phone/pages/hub/orders_history_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,28,8,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/hub/orders_history_page.dart;flutter_app/lib/features/trade/presentation/widgets/phone/orders_history_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/phone/orders_history_page_sections.dart
trade,AppRoutePaths.tradePositions,PositionDashboardPage,flutter_app/lib/features/trade/presentation/phone/pages/hub/position_dashboard_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,47,5,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/hub/position_dashboard_page.dart;flutter_app/lib/features/trade/presentation/widgets/phone/position_dashboard_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/phone/position_dashboard_page_sections.dart
trade,AppRoutePaths.tradeExport,TradeHistoryExportPage,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_history_export_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,43,8,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_history_export_page.dart;flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_footer.dart;flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_selectors_includes.dart;flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_summary_sections.dart
trade,AppRoutePaths.tradeSettings,TradeSettingsPage,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_settings_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,31,6,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_settings_page.dart;flutter_app/lib/features/trade/presentation/widgets/phone/trade_settings_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/phone/trade_settings_page_sections.dart
trade,AppRoutePaths.tradeMarginHub,MarginTradingHubPage,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_hub_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,39,11,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_hub_page.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_cards.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_hero_nav.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_widgets.dart
trade,AppRoutePaths.tradeMargin,MarginTradingPage,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_page.dart,L1_instrumentWorkspace,instrument,A,P3,pass,pass,pass,pass,pass,pass,pass,48,17,0,0,10,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_page.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_common.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_order_summary.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_positions_orders.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_reserved.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_shared_helpers.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_simple_form.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_hero.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_shell.dart
trade,AppRoutePaths.tradeMarginBtcusdt,MarginTradingPage,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_page.dart,L1_instrumentWorkspace,instrument,A,P3,pass,pass,pass,pass,pass,pass,pass,48,17,0,0,10,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/trade --reporter=compact,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_page.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_common.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_order_summary.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_positions_orders.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_reserved.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_shared_helpers.dart;flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_simple_form.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_hero.dart;flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_simple_shell.dart
